States/UTs,Area,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Men (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Men (age 15-49)  with 10 or more years of schooling (%),Women (age 15-49)  who have ever used the internet (%),Men (age 15-49)  who have ever used the internet (%),Women age 20-24 years married before age 18 years (%),Men age 25-29 years married before age 21 years (%),Total Fertility Rate (number of children per woman),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Adolescent fertility rate for women age 15-19 years5,Neonatal mortality rate (per 1000 live births),Infant mortality rate (per 1000 live births),Under-five mortality rate (per 1000 live births),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Men (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Men (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2) (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Men (age 15-49 years) who have high risk waist-to-hip ratio (≥0.90) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Men age 15-49 years who are anaemic (<13.0 g/dl)22 (%),Men age 15-19 years who are anaemic (<13.0 g/dl)22 (%),Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Men (age 30-49 years)Ever undergone an oral cavity examination for oral cancer (%),Women (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Men (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Women (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Men (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Currently married women (age 15-49 years) who usually participate in three household decisions25 (%),Women (age 15-49 years) who worked in the last 12 months and were paid in cash (%),Women (age 15-49 years) owning a house and/or land (alone or jointly with others) (%),Women (age 15-49 years) having a bank or savings account that they themselves use (%),Women (age 15-49 years) having a mobile phone that they themselves use (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period26 (%),Ever-married women age 18-49 years who have ever experienced spousal violence27 (%),Ever-married women age 18-49 years who have experienced physical violence during any pregnancy (%),Young women age 18-29 years who experienced sexual violence by age 18 (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%)
Goa,Urban,1143,1240,200,90.24,19.78,985.19,822.24,100,100,100,98.96,88.99,98.8,97.74,65.07,19.46,92.64,94.93,73.01,74.96,78.05,86.1,7.67,-12.14,1.26,2.81,16.98,Null,Null,Null,72.26,64.98,33.17,0,2.5,3.42,24.58,0,7.29,3.52,27.16,86.36,66.51,92.94,98.01,87.03,61.44,99.66,96.52,3875.33,Null,97.35,99.56,53.09,0,98.56,39.08,46.55,32.86,-77.86,-87.74,-96.48,-83.82,-89.34,-92.89,-23.18,-2.34,-95.24,94.35,-90.8,-9.2,2.1,Null,Null,Null,0,-82.2,60.72,Null,Null,18.92,Null,21.08,24.26,17.69,6.44,22.45,2.24,13.05,9.33,38.11,32.46,51.13,34.17,53.28,39.89,-46.1,40.03,43.54,13.31,-11.91,8.22,9.74,20.6,10.3,10.75,23.01,12.61,3.48,27.55,14.37,4.74,25.93,1.58,1.31,0.76,0.58,47.67,62.77,89.44,98,89.26,35.15,22.42,85.09,94.51,96.21,6.04,0.94,1.62,2.42,19.45,5.62,38.23
Goa,Rural,713,790,113,87.17,18.09,1091.52,864.08,100,100,100,97.81,86.35,93.12,97.4,67.46,-18.15,93.43,98.5,69.31,79.39,68.28,76.6,3.18,Null,1.36,2.67,11.31,Null,Null,Null,61.1,52.39,24.88,0,2.18,1.66,21.13,0,10.1,4.74,28.37,-83.09,76.15,93.1,94.17,88.19,70.48,100,93.71,3705.89,Null,95.68,100,61.14,0,100,40.08,56.62,29.56,-88.07,Null,-100,-95.14,-92.92,-92.92,-19.51,-12.25,-89.24,88.06,-95.55,-4.45,5.01,Null,Null,Null,2.4,Null,62.93,Null,Null,-21.79,Null,-22.17,28.23,21.52,9.39,26.59,3.63,14.99,18.39,33.12,32.75,50.95,37.78,53.09,37.46,Null,37.36,45.67,9.48,Null,9.09,9.47,21.13,10.31,12.89,25.93,11.46,3.82,27.36,15.5,4.74,28.24,0.59,1.19,0.35,2.08,50.62,74.66,90.84,97.49,98.6,27.86,24.07,92.38,87.06,97.58,11.4,2.68,8.77,2.83,16.34,5.3,34.92
Goa,Total,1856,2030,313,88.95,19.09,1026.92,838.11,100,100,100,98.49,87.92,96.5,97.6,66.04,19.02,92.96,96.25,71.5,76.59,73.69,82.88,5.83,-8.92,1.3,2.75,14.49,-5.63,-5.63,-10.6,67.91,60.07,29.94,0,2.38,2.73,23.24,0,8.38,3.99,27.73,85.51,70.32,93,96.49,87.49,65.02,99.8,95.4,3803.57,Null,96.69,99.73,56.18,0,99.11,39.46,50,31.48,81.94,90.98,97.89,88.35,90.77,92.9,21.72,6.3,92.84,91.94,92.74,7.26,3.22,Null,Null,Null,0.92,86.56,61.63,-61.37,Null,20.24,Null,21.54,25.77,19.12,7.54,24,2.76,13.83,12.51,36.09,32.56,51.06,35.44,53.2,38.9,-40.99,38.95,44.49,12,-15.77,8.59,9.63,20.82,10.3,11.57,24.13,12.13,3.63,27.47,14.8,4.74,26.82,1.18,1.26,0.59,1.11,48.98,67.15,90.06,97.81,93.13,31.9,23.16,88.34,91.18,96.79,8.26,1.64,4.59,2.59,18.22,5.48,36.92
Gujarat,Urban,9232,10163,1683,83.65,22.23,929.16,931.06,98.7,95.73,99.44,99.35,89.26,94.33,97.44,36.27,8.65,86.83,95.4,47.91,56.93,48.87,72.93,14.16,18.72,1.65,2.64,24.33,16.81,24.09,26.7,69.51,53.98,29.09,0.07,4.19,3.08,16.77,0.14,9.7,3.96,31.46,78.07,83.71,82.43,91.43,62.04,45.45,96.65,93.1,2026.91,-2.41,91.83,97.79,36.59,1.06,96.75,30.69,38.03,20.27,77.02,82.94,95.61,79.66,85.2,88.49,24.32,2.9,85.03,86.76,83.42,16.41,5.67,69.84,31.71,70.46,0.91,76.01,34.39,70.26,40.81,6.51,7.19,6.63,32.35,22.36,9.74,33.28,4.6,17.24,15.95,30.44,25.63,47.21,43.29,77.58,61.44,55.59,61.26,63,23.3,31.51,8.43,7.61,17.55,9.49,7.3,17.8,11.4,3.84,21.14,12.67,3.91,20.31,0.32,0.14,0.2,0.5,36.25,40.74,79.14,89.12,94.37,26.35,41.58,73.49,66.04,77.63,10.02,2.19,2.95,5.39,33.64,0.31,4.58
Gujarat,Rural,20136,23180,3668,65.41,25.26,990.9,969.09,96.74,91.62,96.22,95.65,63.27,46.09,94.26,41.08,5.8,69.03,87.49,23.63,36.91,17.53,47.99,26.91,33.88,2,6.67,40.29,24.76,35.46,44.22,62.24,53.26,40.75,0.21,2.36,1.79,7.54,0.14,10.77,4.82,28.83,71.79,76.39,73.28,87.56,58.68,41.8,98.29,87.49,1534.9,7.66,86.63,92.16,47.25,1.86,91.05,15.34,24.95,8.75,75.94,86.24,94.16,79.53,86.62,85.81,29.04,1.75,84.85,84.78,97.35,2.34,9.74,65.36,36.75,69.31,1.08,74.79,39.85,62.4,42.58,5.57,5.12,5.5,42.98,26.73,11.06,43.51,3.54,30.85,24.66,17.01,15.59,41.17,38.99,81.18,67.68,66.44,67.63,72.34,29.11,39.2,7.89,6.08,14.64,8.54,6.89,16.21,11.98,5.08,20.12,13.34,4.8,20.31,0.18,0.13,0.19,0.86,22.81,31.9,57.58,77.5,90.67,34.05,43.27,67.48,36.18,58.56,16.84,1.21,4.04,10.96,46.73,0.77,6.76
Gujarat,Total,29368,33343,5351,72.88,24.01,964.86,954.66,97.47,93.01,97.55,97.18,74.02,66.85,95.63,39.01,6.9,76.45,90.91,33.76,45.57,30.8,58.89,21.78,27.69,1.86,5.22,34.38,21.8,31.22,37.64,65.26,53.56,35.91,0.15,3.12,2.32,11.38,0.14,10.33,4.47,29.84,74.09,79.27,76.89,89.08,60,43.24,97.65,89.7,1697.37,6.89,88.68,94.25,43.29,1.56,93.17,21.03,30.78,12.36,76.34,84.96,94.7,79.58,86.09,86.82,27.27,2.18,84.92,85.55,92.1,7.64,8.22,66.52,35.44,69.61,1.01,75.18,37.78,65.01,41.96,5.91,5.99,5.92,39.02,25.1,10.57,39.68,3.93,25.15,20.88,22.64,19.94,43.69,40.85,79.69,65.06,62.55,64.98,68.98,26.6,36.02,8.12,6.71,15.84,8.95,7.06,16.9,11.74,4.56,20.55,13.05,4.41,20.31,0.24,0.14,0.2,0.7,28.5,35.73,66.71,82.53,92.22,30.79,42.56,70.03,48.82,65.82,14.02,1.61,3.59,8.65,41.09,0.58,5.82
Haryana,Urban,5745,6625,946,82.34,23.18,911.46,943.42,95.74,88.81,99.8,99.32,86.01,90.54,95.11,28.33,8.05,87.42,94.46,60.12,65.01,60.16,79.72,9.91,17.55,1.65,2.97,21.32,18.95,28.6,36,73.54,58.99,24.13,0.67,4.99,2.89,24.59,0.41,7.71,2.9,21.24,71.64,85.03,63.05,88.55,50.68,31.74,94.89,92.39,1767.91,-7.26,92.29,96.1,48.61,0.7,95.53,23.54,34.85,14.37,74.3,81.96,95.9,77.82,88.9,89.38,33.48,79.49,87.82,62.19,92.06,6.46,4.83,52.24,26.02,70.75,1.83,70.65,37.66,70.34,51.76,9.28,10.63,9.55,26.09,10.76,4.32,20.49,3.27,11.4,15.02,37.46,30.23,64.55,59.46,68.07,57.49,54.64,57.39,59.34,16,26.72,5.25,7.01,13.53,6.98,6.85,15.05,13.64,5.72,22.94,17.23,6.95,26.21,0.97,0.27,0.36,1.63,22.01,39.38,71.38,86.75,90.65,22.63,35.74,76.25,65.11,96.66,17.99,2.5,0.19,1.66,23.29,0.34,15.73
Haryana,Rural,12484,15284,2278,69.61,26.32,932.57,872.84,94.86,85.45,99.53,98.23,84.55,42.64,96.64,24.2,7.41,78.75,93.01,44.14,60.75,42.8,68.83,13.65,15.19,2.04,4.27,29.23,22.74,35.28,39.8,72.94,61.27,36.31,1.05,4.93,2.77,14.94,0.39,7.5,3.55,26.86,68.24,85.32,59.21,91.7,51.46,32.04,97.62,90.78,1630.64,2.91,90.43,94.42,61.07,1.32,93.95,17.78,33.42,10.87,77.92,80.79,94.58,81.63,88.28,89.39,31.35,79.97,87.28,66.01,98.84,0.72,4.98,44.41,26.29,78.25,2.44,74.57,43.27,69.1,39.15,13.01,11.29,12.66,28.05,11.83,4.37,21.84,3.33,16.93,14.31,30.85,27.4,61.66,57.69,71.46,62.1,57.22,61.9,63.51,20.36,31.52,5.4,5.06,11.16,6.06,5.92,12.64,11.67,5.31,20.08,16.21,6.9,24.56,0.66,0.31,0.31,1.34,18.67,35,70.66,89.41,86.15,17.03,41.03,72.39,43.41,91.61,18.23,1.22,0.52,2.98,32.05,0.24,16.24
Haryana,Total,18229,21909,3224,73.8,25.29,925.58,892.82,95.11,86.42,99.62,98.59,85.03,59.51,96.1,25.65,7.59,81.67,93.48,49.53,62.15,48.39,72.41,12.46,15.98,1.91,3.87,26.75,21.64,33.34,38.71,73.14,60.53,32.34,0.93,4.95,2.81,18.08,0.4,7.57,3.34,24.92,69.12,85.23,60.39,90.73,51.22,31.95,96.78,91.28,1666.26,3.79,91,94.91,57.46,1.14,94.41,19.45,33.94,11.73,76.89,81.11,94.95,80.55,88.46,89.38,31.95,79.84,87.43,64.91,96.92,2.35,4.94,46.64,26.21,76.12,2.27,73.51,41.61,69.45,43.02,11.94,11.11,11.77,27.49,11.53,4.36,21.45,3.31,15.09,14.54,33.05,28.32,62.62,58.26,70.43,60.57,56.45,60.41,62.26,18.93,29.92,5.35,5.7,11.93,6.37,6.24,13.46,12.31,5.44,21.01,16.56,6.92,25.12,0.77,0.29,0.32,1.44,19.74,36.44,70.89,88.53,87.53,18.83,39.33,73.63,50.4,93.19,18.15,1.62,0.42,2.54,29.08,0.28,16.07
Himachal Pradesh,Urban,914,864,133,92.43,20.73,936.15,842.55,97.89,95.8,98.95,98.37,85,94.69,98.98,37.06,12.25,95.01,91.68,79.78,78.69,78.88,83.7,7.23,Null,1.43,4.48,21.38,Null,Null,Null,75.17,59.31,21.68,2.53,0.87,1.95,31.92,0,9.25,3.69,17.32,-67.17,81.6,77.31,86.67,72.93,44.36,97.8,88.83,9411.09,Null,89.54,93.09,64.23,0.75,90.31,26.15,46.65,19.75,-94.09,-100,-97.69,-95.38,-94.09,-96.4,-30.57,-73.39,-94.09,71.6,-93.56,-5.14,3.55,Null,Null,Null,4.02,-67.3,43.75,Null,Null,-15.08,Null,14.38,27.04,16.16,6.31,24.64,5.38,9.75,6.55,38.31,35.74,60.27,61.24,58.17,51.62,Null,51.02,59.76,8.63,Null,6.76,7.13,15.39,7.92,7.71,18.29,9.53,4.89,22.1,18.04,5.96,29.12,3.44,1.5,0,2.55,46.06,46.87,92.7,90.39,93.78,36.31,21.13,88.81,90.86,96.31,6.01,0,0,1.22,25.37,0.3,30.4
Himachal Pradesh,Rural,9784,9504,1344,79.33,21.96,1056.61,879.91,97.86,93.73,99.54,95.86,81.27,44.45,99.07,34.09,3.37,91.23,95.44,63.78,70.09,45.23,65.07,5.14,4.1,1.69,3.3,21.92,21.28,27.08,30.9,74.07,64.04,40.15,3.45,1.18,1.39,17.29,0.11,7.65,2.64,19.53,57.11,71.17,69.34,90.49,66.43,42.8,98.81,85.95,3138.34,8.2,85.48,87.55,72.72,1.8,86.63,20.27,52.59,17.15,88.51,95.84,98.23,89.31,96.42,95.86,44.23,90.04,96.62,78.06,98.06,1.27,4.85,74.63,19.75,69.53,1.11,77.88,45.28,71.28,69.52,18.47,23.17,19.72,31.34,17.55,6.96,25.62,5.7,14.54,12.69,29.24,29.75,62.11,50.81,54.97,53.61,43.93,53.33,52.31,20.26,22.43,6.34,6.26,13.67,6.61,6.49,14.16,12.2,5.14,22.23,16.21,4.7,23.61,0.47,0.26,0.33,0.84,34.66,39.83,74.1,84.64,93.9,17.71,23.38,82.23,77.77,90.8,8.66,0.7,2.84,1.72,33.44,0.68,32.13
Himachal Pradesh,Total,10698,10368,1477,80.95,21.8,1040.08,875.39,97.86,93.98,99.47,96.19,81.75,51.73,99.05,34.52,4.6,91.73,94.91,65.89,71.31,49.67,67.9,5.4,4.62,1.66,3.44,21.86,20.54,25.63,28.94,74.21,63.42,37.74,3.33,1.14,1.46,19.19,0.1,7.86,2.78,19.27,58.05,72.44,70.31,90.02,67.22,42.99,98.69,86.3,3760.48,7.56,85.98,88.2,71.72,1.68,87.06,20.96,51.37,17.43,89.25,96.37,98.16,90.11,96.11,95.93,42.43,87.85,96.29,77.28,97.47,1.77,4.69,73.68,19.51,67.88,1.45,76.19,45.09,69.85,68.3,18.04,21.56,19,30.84,17.39,6.88,25.5,5.66,13.91,11.82,30.43,30.6,61.87,52.29,55.35,53.35,42.19,53.02,53.2,18.62,22.08,6.4,6.36,13.88,6.79,6.66,14.72,11.88,5.11,22.21,16.46,4.87,24.36,0.88,0.43,0.28,1.09,36.17,40.83,76.56,85.45,93.88,20.17,23.08,83.09,79.5,91.48,8.31,0.61,2.46,1.66,32.31,0.64,31.89
Jammu & Kashmir,Urban,3423,4152,563,75.98,21.13,960.6,978.06,97.82,83.36,99.94,98.33,85.64,95.75,98.96,19.2,4.01,84.32,91.77,65.11,73.84,55.02,79.37,2,9.64,1.22,0.52,4.63,7.52,14.67,15.71,59.24,53.47,21.59,0.37,7.22,7.7,11.59,3.97,6.08,3.17,11.56,71.54,89.99,83.08,94.39,34.02,21.57,97.29,89.42,5680.44,Null,85.59,98.56,87.35,0.63,98.75,54.67,90.99,50.91,82.99,99.78,90.98,82.99,89.96,88.72,36.48,3.98,87.98,85.98,98.84,1.16,3.35,-81.19,-50.52,-76.07,2.87,63.66,54.89,68.13,-44.32,11.87,-15.04,12.29,30.07,17.61,9.55,19.38,10.78,3.65,2.5,33.36,40.83,89.18,65.95,70.06,62.5,44.07,61.41,71.54,28.02,37.93,3.91,3.43,9.2,4.01,2.94,8.05,11.37,2.96,21.16,12.5,2.83,20.1,0.26,0.05,0.09,0.07,17.36,27.3,72.02,65.5,81.31,18.12,48.22,88.5,80.36,85.76,5.87,0.33,1.36,1.81,31.96,0.14,7.66
Jammu & Kashmir,Rural,14663,18885,2524,67.94,25.17,943.88,975.93,94.56,73.85,99.02,89.64,72.26,58.89,97.73,10.15,0.87,74.71,91.42,46.22,66.04,38.9,68.78,5.26,8.22,1.48,1.1,9.72,10.48,16.74,19.36,59.96,52.14,20.93,0.32,5.37,9.45,11.7,3.42,8.4,4.14,10.87,61.47,85.46,80.2,91.08,28.48,14.12,97.31,82.57,4971.43,3.46,80.15,90.52,86.61,3.76,93.98,37.77,74.43,40.24,87.23,95.61,96.41,88.98,93.64,92.63,32,5.67,92.42,81.17,99.23,0.23,6.29,80.72,50.49,74.66,4.14,62.08,55.86,59.93,40.96,12.49,24.49,14,25.89,19.4,9.68,21.45,9.25,5.79,5,27.88,28.18,87.26,58.73,73.53,68.96,44.12,67.51,77.46,39.97,60.05,4.31,2.99,8.56,4.37,2.66,8.01,11.82,3.06,19.56,12.17,2.73,18.54,0.55,0.37,0.91,1.58,15.22,35.97,62.68,78.09,81.66,18.5,60.77,83.52,73.25,69.62,11,1.57,5,4.23,40.62,0.24,9.2
Jammu & Kashmir,Total,18086,23037,3087,70.07,24.12,948.2,976.43,95.32,76.24,99.26,91.89,75.73,69.19,98.08,12.68,1.57,77.27,91.52,51.25,68.21,43.34,71.95,4.46,8.54,1.41,0.97,8.58,9.79,16.26,18.53,59.77,52.49,21.11,0.33,5.86,8.98,11.67,3.57,7.78,3.88,11.06,64.01,86.55,80.9,91.88,29.82,15.93,97.31,84.23,5145.11,3.34,81.47,92.39,86.79,3.03,95.09,41.7,82.14,42.74,86.22,96.53,95.12,87.56,92.76,91.7,33.06,5.27,91.37,82.3,99.14,0.44,5.6,80.78,50.49,74.86,3.85,62.34,55.63,61.97,41.78,12.35,22.2,13.6,26.86,18.98,9.65,20.97,9.61,5.23,4.32,29.33,31.63,87.77,60.7,72.69,67.25,44.11,65.89,76.19,36.7,53.46,4.2,3.11,8.73,4.28,2.73,8.02,11.7,3.03,19.99,12.26,2.76,18.94,0.47,0.28,0.67,1.12,15.81,33.56,65.25,74.59,81.57,18.4,57.31,84.89,75.21,73.38,9.6,1.23,4.01,3.57,38.3,0.21,8.79
Jharkhand,Urban,4301,5145,735,78.68,25.23,988.68,780.67,83.76,56.19,99.02,94.63,75.88,70.97,98.4,41.57,15.15,82.37,94.12,54.4,66.15,57.78,70.84,19.42,10.19,1.56,5.2,33.92,17.65,22.24,27.33,66,51.36,37.26,0.38,2.05,3.1,6.04,0.54,11.24,4.68,27.88,52.84,76.16,48.48,90.77,37.67,22.28,87.73,79.84,2583.76,2.23,80.62,89.08,47.27,4.23,92.55,25.79,47.68,12.38,67.77,74.63,92.98,71.24,79.82,80.95,29.71,65.24,80.58,72.5,89.12,10.88,6.51,55.24,42.21,66.94,1.56,68.37,22.47,61.64,33.51,10.59,-7.31,10.31,26.77,22.97,10.68,29.96,2.78,17.28,12.14,21.59,21.7,66.42,53.61,65.46,61.56,45.47,61.08,63.21,27.07,38.99,5.79,5.57,12.46,6.88,7.89,15.83,13.01,4.66,20.13,16.34,6.53,25.28,0.4,0.11,0.19,0.13,21.65,39.36,76.06,90.74,94.56,18.78,57.37,79.22,65.2,88.22,25.3,2.11,0.45,4.81,37.24,1.97,24.58
Jharkhand,Rural,18562,21350,2679,60.18,33.19,1070.02,925.92,71.35,36.1,92.92,84.12,50.81,19.49,97.42,53.08,7.62,59.34,80.26,26.29,39.39,22.69,53.19,36.09,26.89,2.48,11.19,72.9,30.39,41.13,49.21,60.4,48.94,37.43,0.24,1.6,3.05,3.5,0.53,11.57,4.78,29.48,50.64,66.2,36.42,90.77,26.13,13.19,92.28,66.7,1980.08,3.48,66.06,73.06,58.77,9.28,80.49,10.15,46.06,6.07,75.1,80.06,95.36,77.82,86.68,87.78,32.8,76.43,85.15,70.62,97.96,1.42,7.33,55.7,26.44,58.32,2.2,58.18,21.25,78.62,39.88,9.9,18.62,10.47,42.25,22.29,8.8,41.36,2.82,29.16,18.86,8.61,12.75,56.18,43.99,67.91,67.01,59.19,66.66,66.51,30.45,39.85,5.24,3.74,9.46,6.92,5.85,13.43,10.47,5.08,17.03,14.62,5.96,21.63,0.49,0.11,0.21,0.46,11.17,28.12,62.49,76.83,89.84,17.74,66.47,79.75,43.67,70.83,33.42,3.35,1.51,9.58,51.01,7.42,38.68
